KinArMFt,Terulet,Terasz,Szoba,Felszoba,Furdoszoba,Emelet,DeliTaj,Buda,Pest,Kerulet,Terulet_70,Terasz_5,Szoba_2,Felszoba_1,Furdoszoba_1,Emelet_2,DeliTaj_1,Buda_1,OSzoba,stKinAr,stTerulet,stTerasz,stSzoba,stFelszoba,stFurdoszoba,stEmelet,stDeliTaj,stBuda,B_Terulet,B_Terasz,B_Szoba,B_Felszoba,B_Furdoszoba,B_Emelet,B_DeliTaj,P_Terulet,P_Terasz,P_Szoba,P_Felszoba,P_Furdoszoba,P_Emelet,P_DeliTaj,Emelet2,TeruletSzoba,TeruletFelszoba,BudaSzoba
19,46,8,2,0,0,1,0,1,0,12,-24,3,0,-1,-1,-1,-1,0,2,-0.3817121687,-0.7344380199,0.2212156199,-0.4854613208,-0.6332583183,-2.6722429774,-0.526754694,-1.0477242781,1.0904974818,46,8,2,0,0,1,0,0,0,0,0,0,0,0,1,92,0,2
20.7,47,6,0,0,1,1,1,1,0,12,-23,1,-2,-1,0,-1,0,0,0,-0.2951357355,-0.7107319598,0.0571187741,-2.1361472145,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,47,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
20.9,49,0,2,1,1,3,0,1,0,12,-21,-5,0,0,0,1,-1,0,2.5,-0.2849502728,-0.6633198397,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,49,0,2,1,1,3,0,0,0,0,0,0,0,0,9,98,49,2
13.9,49,0,2,1,1,0,1,1,0,12,-21,-5,0,0,0,-2,0,0,2.5,-0.6414414682,-0.6633198397,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,49,0,2,1,1,0,1,0,0,0,0,0,0,0,0,98,49,2
24,50,0,2,0,1,0,1,1,0,12,-20,-5,0,-1,0,-2,0,0,2,-0.1270756006,-0.6396137797,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,50,0,2,0,1,0,1,0,0,0,0,0,0,0,0,100,0,2
16.8,50,0,2,1,1,0,1,1,0,12,-20,-5,0,0,0,-2,0,0,2.5,-0.4937522586,-0.6396137797,-0.4351717635,-0.4854613208,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,50,0,2,1,1,0,1,0,0,0,0,0,0,0,0,100,50,2
20.8,51,50,3,2,1,7,0,1,0,12,-19,45,1,1,0,5,-1,0,4,-0.2900430042,-0.6159077196,3.667249383,0.339881626,2.5752504945,-0.2942849861,2.9448879613,-1.0477242781,1.0904974818,51,50,3,2,1,7,0,0,0,0,0,0,0,0,49,153,102,3
24.9,52,6,2,1,1,1,1,1,0,12,-18,1,0,0,0,-1,0,0,2.5,-0.0812410183,-0.5922016596,0.0571187741,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,52,6,2,1,1,1,1,0,0,0,0,0,0,0,1,104,52,2
16,52,0,2,0,1,0,0,1,0,12,-18,-5,0,-1,0,-2,-1,0,2,-0.5344941095,-0.5922016596,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,52,0,2,0,1,0,0,0,0,0,0,0,0,0,0,104,0,2
19.5,52,6,2,0,1,0,1,1,0,12,-18,1,0,-1,0,-2,0,0,2,-0.3562485119,-0.5922016596,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,52,6,2,0,1,0,1,0,0,0,0,0,0,0,0,104,0,2
18.9,53,0,1,1,1,0,0,1,0,12,-17,-5,-1,0,0,-2,-1,0,1.5,-0.3868049,-0.5684955995,-0.4351717635,-1.3108042676,0.9709960881,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,53,0,1,1,1,0,0,0,0,0,0,0,0,0,0,53,53,1
39.9,54,10,2,0,1,3,0,1,0,12,-16,5,0,-1,0,1,-1,0,2,0.6826686861,-0.5447895394,0.3853124658,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,54,10,2,0,1,3,0,0,0,0,0,0,0,0,9,108,0,2
24.7,54,0,2,0,1,2,0,1,0,12,-16,-5,0,-1,0,0,-1,0,2,-0.091426481,-0.5447895394,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,54,0,2,0,1,2,0,0,0,0,0,0,0,0,4,108,0,2
19.9,54,4,2,0,1,1,1,1,0,12,-16,-1,0,-1,0,-1,0,0,2,-0.3358775864,-0.5447895394,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,54,4,2,0,1,1,1,0,0,0,0,0,0,0,1,108,0,2
18.8,54,3,2,0,1,4,1,1,0,12,-16,-2,0,-1,0,2,0,0,2,-0.3918976314,-0.5447895394,-0.1890264947,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,0.9537707423,1.0904974818,54,3,2,0,1,4,1,0,0,0,0,0,0,0,16,108,0,2
15.9,54,0,2,0,1,1,1,1,0,12,-16,-5,0,-1,0,-1,0,0,2,-0.5395868409,-0.5447895394,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,54,0,2,0,1,1,1,0,0,0,0,0,0,0,1,108,0,2
23.7,54,8,3,2,1,1,1,1,0,12,-16,3,1,1,0,-1,0,0,4,-0.1423537946,-0.5447895394,0.2212156199,0.339881626,2.5752504945,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,54,8,3,2,1,1,1,0,0,0,0,0,0,0,1,162,108,3
41.6,55,44,1,0,1,3,1,1,0,12,-15,39,-1,-1,0,1,0,0,1,0.7692451192,-0.5210834794,3.1749588454,-1.3108042676,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,55,44,1,0,1,3,1,0,0,0,0,0,0,0,9,55,0,1
18.9,55,0,1,0,1,3,0,1,0,12,-15,-5,-1,-1,0,1,-1,0,1,-0.3868049,-0.5210834794,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,55,0,1,0,1,3,0,0,0,0,0,0,0,0,9,55,0,1
21.5,55,8,2,0,1,3,0,1,0,12,-15,3,0,-1,0,1,-1,0,2,-0.2543938846,-0.5210834794,0.2212156199,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,55,8,2,0,1,3,0,0,0,0,0,0,0,0,9,110,0,2
21.5,55,0,2,0,1,1,1,1,0,12,-15,-5,0,-1,0,-1,0,0,2,-0.2543938846,-0.5210834794,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,55,0,2,0,1,1,1,0,0,0,0,0,0,0,1,110,0,2
22.9,55,6,2,0,1,2,1,1,0,12,-15,1,0,-1,0,0,0,0,2,-0.1830956455,-0.5210834794,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,55,6,2,0,1,2,1,0,0,0,0,0,0,0,4,110,0,2
8,55,0,2,0,1,1,1,1,0,12,-15,-5,0,-1,0,-1,0,0,2,-0.9419126185,-0.5210834794,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,55,0,2,0,1,1,1,0,0,0,0,0,0,0,1,110,0,2
23.9,56,6,2,0,1,0,1,1,0,12,-14,1,0,-1,0,-2,0,0,2,-0.1321683319,-0.4973774193,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,56,6,2,0,1,0,1,0,0,0,0,0,0,0,0,112,0,2
21.2,56,3,2,0,1,2,1,1,0,12,-14,-2,0,-1,0,0,0,0,2,-0.2696720787,-0.4973774193,-0.1890264947,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,56,3,2,0,1,2,1,0,0,0,0,0,0,0,4,112,0,2
19.9,57,0,1,0,1,2,1,1,0,12,-13,-5,-1,-1,0,0,0,0,1,-0.3358775864,-0.4736713593,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,57,0,1,0,1,2,1,0,0,0,0,0,0,0,4,57,0,1
32,57,7,2,0,1,3,1,1,0,12,-13,2,0,-1,0,1,0,0,2,0.2803429084,-0.4736713593,0.139167197,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,57,7,2,0,1,3,1,0,0,0,0,0,0,0,9,114,0,2
19.5,57,10,2,0,1,4,0,1,0,12,-13,5,0,-1,0,2,-1,0,2,-0.3562485119,-0.4736713593,0.3853124658,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,57,10,2,0,1,4,0,0,0,0,0,0,0,0,16,114,0,2
26,59,10,2,0,1,2,0,1,0,12,-11,5,0,-1,0,0,-1,0,2,-0.0252209733,-0.4262592392,0.3853124658,-0.4854613208,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,59,10,2,0,1,2,0,0,0,0,0,0,0,0,4,118,0,2
29.9,59,7,3,1,1,2,1,1,0,12,-11,2,1,0,0,0,0,0,3.5,0.1733955498,-0.4262592392,0.139167197,0.339881626,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,59,7,3,1,1,2,1,0,0,0,0,0,0,0,4,177,59,3
29.1,60,9,2,0,1,1,1,1,0,12,-10,4,0,-1,0,-1,0,0,2,0.1326536989,-0.4025531791,0.3032640429,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,60,9,2,0,1,1,1,0,0,0,0,0,0,0,1,120,0,2
21.5,60,0,2,0,1,1,0,1,0,12,-10,-5,0,-1,0,-1,-1,0,2,-0.2543938846,-0.4025531791,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,60,0,2,0,1,1,0,0,0,0,0,0,0,0,1,120,0,2
22.9,60,6,2,0,1,5,1,1,0,12,-10,1,0,-1,0,3,0,0,2,-0.1830956455,-0.4025531791,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,1.7876737428,0.9537707423,1.0904974818,60,6,2,0,1,5,1,0,0,0,0,0,0,0,25,120,0,2
25,61,6,3,2,0,4,1,1,0,12,-9,1,1,1,-1,2,0,0,4,-0.0761482869,-0.378847119,0.0571187741,0.339881626,2.5752504945,-2.6722429774,1.2090666336,0.9537707423,1.0904974818,61,6,3,2,0,4,1,0,0,0,0,0,0,0,16,183,122,3
17.9,61,3,3,0,1,2,0,1,0,12,-9,-2,1,-1,0,0,-1,0,3,-0.4377322137,-0.378847119,-0.1890264947,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,61,3,3,0,1,2,0,0,0,0,0,0,0,0,4,183,0,3
32,62,6,2,0,1,1,1,1,0,12,-8,1,0,-1,0,-1,0,0,2,0.2803429084,-0.355141059,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,62,6,2,0,1,1,1,0,0,0,0,0,0,0,1,124,0,2
22.9,63,0,1,0,1,4,0,1,0,12,-7,-5,-1,-1,0,2,-1,0,1,-0.1830956455,-0.3314349989,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,63,0,1,0,1,4,0,0,0,0,0,0,0,0,16,63,0,1
29.2,63,4,2,0,1,1,0,1,0,12,-7,-1,0,-1,0,-1,-1,0,2,0.1377464303,-0.3314349989,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,63,4,2,0,1,1,0,0,0,0,0,0,0,0,1,126,0,2
18.9,63,4,3,1,1,2,0,1,0,12,-7,-1,1,0,0,0,-1,0,3.5,-0.3868049,-0.3314349989,-0.1069780718,0.339881626,0.9709960881,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,63,4,3,1,1,2,0,0,0,0,0,0,0,0,4,189,63,3
24.5,63.7,4.3,2,0,1,0,0,1,0,12,-6.3,-0.7,0,-1,0,-2,-1,0,2,-0.1016119437,-0.3148407569,-0.0823635449,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,63.7,4.3,2,0,1,0,0,0,0,0,0,0,0,0,0,127.4,0,2
25,64,9,2,1,1,1,1,1,0,12,-6,4,0,0,0,-1,0,0,2.5,-0.0761482869,-0.3077289389,0.3032640429,-0.4854613208,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,64,9,2,1,1,1,1,0,0,0,0,0,0,0,1,128,64,2
28.9,64,0,3,0,1,3,0,1,0,12,-6,-5,1,-1,0,1,-1,0,3,0.1224682362,-0.3077289389,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,64,0,3,0,1,3,0,0,0,0,0,0,0,0,9,192,0,3
31.5,65,8,3,2,1,2,1,1,0,12,-5,3,1,1,0,0,0,0,4,0.2548792516,-0.2840228788,0.2212156199,0.339881626,2.5752504945,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,65,8,3,2,1,2,1,0,0,0,0,0,0,0,4,195,130,3
23,65,4,3,1,1,6,0,1,0,12,-5,-1,1,0,0,4,-1,0,3.5,-0.1780029142,-0.2840228788,-0.1069780718,0.339881626,0.9709960881,-0.2942849861,2.366280852,-1.0477242781,1.0904974818,65,4,3,1,1,6,0,0,0,0,0,0,0,0,36,195,65,3
26.2,66,10,2,0,1,1,0,1,0,12,-4,5,0,-1,0,-1,-1,0,2,-0.0150355106,-0.2603168188,0.3853124658,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,66,10,2,0,1,1,0,0,0,0,0,0,0,0,1,132,0,2
25,66,9,2,0,1,1,1,1,0,12,-4,4,0,-1,0,-1,0,0,2,-0.0761482869,-0.2603168188,0.3032640429,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,66,9,2,0,1,1,1,0,0,0,0,0,0,0,1,132,0,2
21.5,68,0,2,0,1,1,0,1,0,12,-2,-5,0,-1,0,-1,-1,0,2,-0.2543938846,-0.2129046986,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,68,0,2,0,1,1,0,0,0,0,0,0,0,0,1,136,0,2
28.8,68,9,3,1,1,3,0,1,0,12,-2,4,1,0,0,1,-1,0,3.5,0.1173755048,-0.2129046986,0.3032640429,0.339881626,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,68,9,3,1,1,3,0,0,0,0,0,0,0,0,9,204,68,3
26.5,68,8,3,1,1,3,1,1,0,12,-2,3,1,0,0,1,0,0,3.5,0.0002426835,-0.2129046986,0.2212156199,0.339881626,0.9709960881,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,68,8,3,1,1,3,1,0,0,0,0,0,0,0,9,204,68,3
35.9,69,9,2,0,1,9,1,1,0,12,-1,4,0,-1,0,7,0,0,2,0.4789594316,-0.1891986386,0.3032640429,-0.4854613208,-0.6332583183,-0.2942849861,4.1021021797,0.9537707423,1.0904974818,69,9,2,0,1,9,1,0,0,0,0,0,0,0,81,138,0,2
23.5,69,4,2,0,1,3,1,1,0,12,-1,-1,0,-1,0,1,0,0,2,-0.1525392574,-0.1891986386,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,69,4,2,0,1,3,1,0,0,0,0,0,0,0,9,138,0,2
19.5,69,5,3,1,1,0,0,1,0,12,-1,0,1,0,0,-2,-1,0,3.5,-0.3562485119,-0.1891986386,-0.0249296488,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,69,5,3,1,1,0,0,0,0,0,0,0,0,0,0,207,69,3
21.9,70,4,2,0,1,1,1,1,0,12,0,-1,0,-1,0,-1,0,0,2,-0.2340229592,-0.1654925785,-0.1069780718,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,70,4,2,0,1,1,1,0,0,0,0,0,0,0,1,140,0,2
18.9,70,8,2,0,1,6,0,1,0,12,0,3,0,-1,0,4,-1,0,2,-0.3868049,-0.1654925785,0.2212156199,-0.4854613208,-0.6332583183,-0.2942849861,2.366280852,-1.0477242781,1.0904974818,70,8,2,0,1,6,0,0,0,0,0,0,0,0,36,140,0,2
48,70,0,3,1,1,0,1,1,0,12,0,-5,1,0,0,-2,0,0,3.5,1.0951799264,-0.1654925785,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,70,0,3,1,1,0,1,0,0,0,0,0,0,0,0,210,70,3
29,70,12,3,1,1,2,0,1,0,12,0,7,1,0,0,0,-1,0,3.5,0.1275609676,-0.1654925785,0.5494093117,0.339881626,0.9709960881,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,70,12,3,1,1,2,0,0,0,0,0,0,0,0,4,210,70,3
27,70,7.4,3,1,1,0,1,1,0,12,0,2.4,1,0,0,-2,0,0,3.5,0.0257063403,-0.1654925785,0.1719865662,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,70,7.4,3,1,1,0,1,0,0,0,0,0,0,0,0,210,70,3
20.5,72,0,2,0,0,1,0,1,0,12,2,-5,0,-1,-1,-1,-1,0,2,-0.3053211982,-0.1180804584,-0.4351717635,-0.4854613208,-0.6332583183,-2.6722429774,-0.526754694,-1.0477242781,1.0904974818,72,0,2,0,0,1,0,0,0,0,0,0,0,0,1,144,0,2
19.7,72,0,3,1,1,1,0,1,0,12,2,-5,1,0,0,-1,-1,0,3.5,-0.3460630491,-0.1180804584,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,72,0,3,1,1,1,0,0,0,0,0,0,0,0,1,216,72,3
18.5,72,0,3,0,1,2,0,1,0,12,2,-5,1,-1,0,0,-1,0,3,-0.4071758255,-0.1180804584,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,72,0,3,0,1,2,0,0,0,0,0,0,0,0,4,216,0,3
19.7,72,2,3,1,2,4,0,1,0,12,2,-3,1,0,1,2,-1,0,3.5,-0.3460630491,-0.1180804584,-0.2710749176,0.339881626,0.9709960881,2.0836730051,1.2090666336,-1.0477242781,1.0904974818,72,2,3,1,2,4,0,0,0,0,0,0,0,0,16,216,72,3
34.9,73,7.5,3,0,1,0,1,1,0,12,3,2.5,1,-1,0,-2,0,0,3,0.4280321179,-0.0943743984,0.1801914085,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,73,7.5,3,0,1,0,1,0,0,0,0,0,0,0,0,219,0,3
21.9,74,0,3,0,1,2,1,1,0,12,4,-5,1,-1,0,0,0,0,3,-0.2340229592,-0.0706683383,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,74,0,3,0,1,2,1,0,0,0,0,0,0,0,4,222,0,3
22.5,74.5,3,4,0,1,3,1,1,0,12,4.5,-2,2,-1,0,1,0,0,4,-0.203466571,-0.0588153083,-0.1890264947,1.1652245729,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,74.5,3,4,0,1,3,1,0,0,0,0,0,0,0,9,298,0,4
32,75.37,0,4,2,1,0,1,1,0,12,5.37,-5,2,1,0,-2,0,0,5,0.2803429084,-0.038191036,-0.4351717635,1.1652245729,2.5752504945,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,75.37,0,4,2,1,0,1,0,0,0,0,0,0,0,0,301.48,150.74,4
40,76,0,1,0,1,0,0,1,0,12,6,-5,-1,-1,0,-2,-1,0,1,0.6877614174,-0.0232562182,-0.4351717635,-1.3108042676,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,76,0,1,0,1,0,0,0,0,0,0,0,0,0,0,76,0,1
31.2,76,6,3,0,1,1,0,1,0,12,6,1,1,-1,0,-1,-1,0,3,0.2396010575,-0.0232562182,0.0571187741,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,76,6,3,0,1,1,0,0,0,0,0,0,0,0,1,228,0,3
20.9,76,1,3,0,1,1,0,1,0,12,6,-4,1,-1,0,-1,-1,0,3,-0.2849502728,-0.0232562182,-0.3531233406,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,76,1,3,0,1,1,0,0,0,0,0,0,0,0,1,228,0,3
29.9,77,0,3,1,1,0,1,1,0,12,7,-5,1,0,0,-2,0,0,3.5,0.1733955498,0.0004498419,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,77,0,3,1,1,0,1,0,0,0,0,0,0,0,0,231,77,3
21.6,78,6,2,0,1,4,1,1,0,12,8,1,0,-1,0,2,0,0,2,-0.2493011533,0.0241559019,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,1.2090666336,0.9537707423,1.0904974818,78,6,2,0,1,4,1,0,0,0,0,0,0,0,16,156,0,2
18.9,78,0,3,1,1,3,0,1,0,12,8,-5,1,0,0,1,-1,0,3.5,-0.3868049,0.0241559019,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,78,0,3,1,1,3,0,0,0,0,0,0,0,0,9,234,78,3
18.9,79,0,3,1,1,2,1,1,0,12,9,-5,1,0,0,0,0,0,3.5,-0.3868049,0.047861962,-0.4351717635,0.339881626,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,79,0,3,1,1,2,1,0,0,0,0,0,0,0,4,237,79,3
28.9,79.5,2,3,2,1,4,0,1,0,12,9.5,-3,1,1,0,2,-1,0,4,0.1224682362,0.059714992,-0.2710749176,0.339881626,2.5752504945,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,79.5,2,3,2,1,4,0,0,0,0,0,0,0,0,16,238.5,159,3
25.2,80,0,2,0,1,0,0,1,0,12,10,-5,0,-1,0,-2,-1,0,2,-0.0659628242,0.0715680221,-0.4351717635,-0.4854613208,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,80,0,2,0,1,0,0,0,0,0,0,0,0,0,0,160,0,2
26.9,80,0,3,0,1,0,0,1,0,12,10,-5,1,-1,0,-2,-1,0,3,0.0206136089,0.0715680221,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,80,0,3,0,1,0,0,0,0,0,0,0,0,0,0,240,0,3
22.5,80,3,3,1,1,4,0,1,0,12,10,-2,1,0,0,2,-1,0,3.5,-0.203466571,0.0715680221,-0.1890264947,0.339881626,0.9709960881,-0.2942849861,1.2090666336,-1.0477242781,1.0904974818,80,3,3,1,1,4,0,0,0,0,0,0,0,0,16,240,80,3
33,81,12,2,1,1,2,1,1,0,12,11,7,0,0,0,0,0,0,2.5,0.3312702221,0.0952740821,0.5494093117,-0.4854613208,0.9709960881,-0.2942849861,0.0518524152,0.9537707423,1.0904974818,81,12,2,1,1,2,1,0,0,0,0,0,0,0,4,162,81,2
38.5,82,6,3,0,2,3,1,1,0,12,12,1,1,-1,1,1,0,0,3,0.611370447,0.1189801422,0.0571187741,0.339881626,-0.6332583183,2.0836730051,0.6304595244,0.9537707423,1.0904974818,82,6,3,0,2,3,1,0,0,0,0,0,0,0,9,246,0,3
23.9,82,6,3,0,1,1,1,1,0,12,12,1,1,-1,0,-1,0,0,3,-0.1321683319,0.1189801422,0.0571187741,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,82,6,3,0,1,1,1,0,0,0,0,0,0,0,1,246,0,3
22.9,82,6,3,0,1,3,1,1,0,12,12,1,1,-1,0,1,0,0,3,-0.1830956455,0.1189801422,0.0571187741,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,82,6,3,0,1,3,1,0,0,0,0,0,0,0,9,246,0,3
32.9,83,6,2,0,1,3,1,1,0,12,13,1,0,-1,0,1,0,0,2,0.3261774907,0.1426862022,0.0571187741,-0.4854613208,-0.6332583183,-0.2942849861,0.6304595244,0.9537707423,1.0904974818,83,6,2,0,1,3,1,0,0,0,0,0,0,0,9,166,0,2
38,83,6,4,0,1,0,0,1,0,12,13,1,2,-1,0,-2,-1,0,4,0.5859067902,0.1426862022,0.0571187741,1.1652245729,-0.6332583183,-0.2942849861,-1.1053618032,-1.0477242781,1.0904974818,83,6,4,0,1,0,0,0,0,0,0,0,0,0,0,332,0,4
21,83,0,4,1,1,1,1,1,0,12,13,-5,2,0,0,-1,0,0,4.5,-0.2798575414,0.1426862022,-0.4351717635,1.1652245729,0.9709960881,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,83,0,4,1,1,1,1,0,0,0,0,0,0,0,1,332,83,4
25.5,84,9,3,0,1,4,1,1,0,12,14,4,1,-1,0,2,0,0,3,-0.0506846301,0.1663922623,0.3032640429,0.339881626,-0.6332583183,-0.2942849861,1.2090666336,0.9537707423,1.0904974818,84,9,3,0,1,4,1,0,0,0,0,0,0,0,16,252,0,3
42.5,85,36,3,0,1,1,0,1,0,12,15,31,1,-1,0,-1,-1,0,3,0.8150797015,0.1900983223,2.518571462,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,-1.0477242781,1.0904974818,85,36,3,0,1,1,0,0,0,0,0,0,0,0,1,255,0,3
29.9,85,4,3,0,1,1,1,1,0,12,15,-1,1,-1,0,-1,0,0,3,0.1733955498,0.1900983223,-0.1069780718,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,85,4,3,0,1,1,1,0,0,0,0,0,0,0,1,255,0,3
34.5,85,0,4,0,2,2,1,1,0,12,15,-5,2,-1,1,0,0,0,4,0.4076611925,0.1900983223,-0.4351717635,1.1652245729,-0.6332583183,2.0836730051,0.0518524152,0.9537707423,1.0904974818,85,0,4,0,2,2,1,0,0,0,0,0,0,0,4,340,0,4
33,86,12,2,0,1,1,1,1,0,12,16,7,0,-1,0,-1,0,0,2,0.3312702221,0.2138043824,0.5494093117,-0.4854613208,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,86,12,2,0,1,1,1,0,0,0,0,0,0,0,1,172,0,2
36,86,8,3,0,1,1,1,1,0,12,16,3,1,-1,0,-1,0,0,3,0.4840521629,0.2138043824,0.2212156199,0.339881626,-0.6332583183,-0.2942849861,-0.526754694,0.9537707423,1.0904974818,86,8,3,0,1,1,1,0,0,0,0,0,0,0,1,258,0,3
33,86,0,3,0,1,0,1,1,0,12,16,-5,1,-1,0,-2,0,0,3,0.3312702221,0.2138043824,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,-1.1053618032,0.9537707423,1.0904974818,86,0,3,0,1,0,1,0,0,0,0,0,0,0,0,258,0,3
42,88,14,3,0,1,2,0,1,0,12,18,9,1,-1,0,0,-1,0,3,0.7896160447,0.2612165025,0.7135061575,0.339881626,-0.6332583183,-0.2942849861,0.0518524152,-1.0477242781,1.0904974818,88,14,3,0,1,2,0,0,0,0,0,0,0,0,4,264,0,3
26.5,90,0,3,0,1,3,0,1,0,12,20,-5,1,-1,0,1,-1,0,3,0.0002426835,0.3086286226,-0.4351717635,0.339881626,-0.6332583183,-0.2942849861,0.6304595244,-1.0477242781,1.0904974818,90,0,3,0,1,3,0,0,0,0,0,0,0,0,9,270,0,3
